TRADE_OUTLET_ID;TRADE_OUTLET_CODE;INTERNAL_ORG_ID;EXTERNAL_ORG_ID;EXTERNAL_ORG_NM;TRADING_NETWORK_CD;BUSH_HOOKUP;TRADE_OUTLET_NM;TRADE_OUTLET_DESC;REGION_NM;REGION_OFFICE;PHONE_NO;EMAIL_TXT;CONTACT_PERSON_NM;EMPLOYEE_ID;MANAGER_PHONE_NO;ANNUAL_TURNOVER_AMT;DISCOUNT_RATE_PCT;REMOTENESS_NUM;TURNOVER_CATEGORY_CD;CONNECTION_TYPE_CD;AUHTORISATION_TYPE_CD;REGISTRATION_DT;EQUIPMENT_TYPE_CD;GROSS_AREA;WEB_CAM_FLG;ULTRAVIOL_DET_FLG;DESK_CNT;TRADE_OUTLET_STATUS_CD;PROCESSED_DTTM;LOAD_ID;RECORD_STATUS;TT_SPECIES;RESPONSE_PERSON_NM;ACTIVITY_TT;CREATED_BY_PERSON_NM;CREATED_DTTM;MDSE_CATEGORY_NM;COMMON_AGREEMENT_FLG;TRADE_ORGANIZATION_ID;CRM_KKO_INTERNAL_ORG_ID;CRM_KKO_INTERNAL_CODE;ONLINE_STORE_FLG;PARENT_TRADE_OUTLET_NM;PARENT_TRADE_OUTLET_CODE;TRADE_OUTLET_CLASSIFICATION;RESP_AGENT_SALES;RESP_PERSON;RESP_PARTNER_SALES;RESP_AGENT_SALES_POSITION;RESP_PERSON_POSITION;RESP_PARTNER_SALES_POSITION;RESP_AGENT_SALES_CODE;RESP_PERSON_CODE;RESP_PARTNER_SALES_CODE;RESP_AGENT_SALES_LOGIN;RESP_PERSON_LOGIN;RESP_PARTNER_SALES_LOGIN;EXT_SYSTEM_TRADE_OUTLET_ID;CITY;POSTCODE;STREET;HOUSE;CORPUS;OFFICE;CHAIRS_CNT;NOTEBOOKS_CNT;PRINTERS_CNT;RACKS_CNT;ACTIVITY_DATE;CREATED_BY_PERSON_NO;MANAGER_EMAIL_TXT;PRODUCT_LINES_TXT;KLADR;ADDRESS_LINE_TXT;STATE_TYPE_DESC;DISTRICT_TYPE_DESC;DISTRICT_NM;CITY_TYPE_DESC;SETTLEMENT_TYPE_DESC;SETTLEMENT_NM;STREET_TYPE_DESC;STATE_NM;TRADE_OUTLET_CODE_PRV;SMS_CODE;SMS_CODE_CANCEL_REASON;WRK_HRS_MON_TO_FRI_START;WRK_HRS_MON_TO_FRI_END;WRK_HRS_SAT_START;WRK_HRS_SAT_END;WRK_HRS_SUN_START;WRK_HRS_SUN_END;TRADING_NETWORK_CODE;SAFE_FLG;CABINET_FLG;LATITUDE;LONGITUDE;LOCATION_ACCURACY;FIAS_CODE;PAPERLESS11_REJECT;ROUTE_TXT;CLIENT_NAV_FLG
EE488F9020916A37432587820020C637;2501015010002138;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Петрозаводск;250101501;ДНС РИТЕЙЛ ЕДИНЫЙ ДОГОВОР;ДНС;;"ДНС, ООО ""ДНС Ритейл"", Пудож г, Пионерская ул, д. 3";;СЕВЕРО-ЗАПАДНЫЙ;ПЕТРОЗАВОДСК;89147129745;sergienko@dns-shop.ru;Сергиенко Евгений Александрович;Сергиенко Евгений Александрович;89147129745;;;;;;;03.11.2021 9:54:02;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Артемов А.А.;03.11.2021 8:57:00;Авто аудио-видео системы, Двери/Окна/ПВХ, Домашние аудио-видео системы, Игровые приставки, Компьютеры и комплектующие, Мелкая бытовая техника, Ноутбуки, Принтеры/Факсы/Копиры/Сканеры, Пылесосы, Системы очистки/Кондиционеры, Спутниковые тарелки/антенны, Стиральные/Посудомоечн. машины, Стройматериалы/Инструменты, Телевизоры/плазменные панели, Телефоны/Гаджеты/Аксессуары, Тепло/Водо/Газ. Оборудование, Фото/Видеокамеры/Комплектующие, Холодильники, Электр./газ. плиты;1;4264EAFA5543D04D43258240004C688A;1-4TFH-52;1001;;;;1,2 порядок;Коккоева А.С.;Артемов А.А.;;Руководитель Агентских продаж;Главный специалист;;60489209;60482514;;CN=Anastasiya S Kokkoeva/O=REP;CN=Aleksandr A Artemov/O=REP;;;Пудож;186150;Пионерская;3;;;1,00;1,00;1,00;;03.11.2021 9:54:02;60482514;sergienko@dns-shop.ru;POS, CASH, INST, UPSELL;10013001000000400;186150, Карелия Респ, Пудожский р-н, Пудож г, Пионерская ул, д. 3;Респ;р-н;Пудожский;г;;;ул;Карелия;;1;;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;NW00149;Установлен;;61.803524;36.5249;0;;;"Над магазином ""Магнит""";1
EEA008ABBC0B09BA44257B7100403EDC;770102231000182;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Воронеж;770102231;IPOS-ЕДИНЫЙ ДОГОВОР;;;ККО_Воронеж;;МОСКОВСКИЙ;ВОРОНЕЖ;8 473 206 81 76;;Золоторев Алексей Евгеньевич;Золоторев Алексей Евгеньевич;8 473 206 81 76;3000,00;;0,00;;Dial-up;Электронная;21.05.2013 10:07:07;;100,00;Установлена;;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Каманин И.В.;20.05.2013 14:41:00;Услуги;1;DB660AC59189575644257B21004B5BA3;1-4TFH-34;3601;;;;1,2 порядок;;;Васильев Р.А.;;;Управляющий;;;60493543;;;CN=Ruslan A Vasilev/O=REP;;Воронеж;394030;Свободы;73;;116;1,00;1,00;1,00;0,00;17.12.2015 11:35:23;10000753;;POS, CASH, INST, UPSELL;360000010000802;394030, Воронежская обл, Воронеж г, Свободы ул, д. 73, офис 116;обл;;;г;;;ул;Воронежская;;;;01.01.0001 9:00:00;01.01.0001 18:00:00;01.01.0001;01.01.0001;01.01.0001;01.01.0001;;;;;;;;;БЦ Икар, 1 этаж, офис 116;1
EEB27C4D83466569432585FB0025EB60;2501017340001667;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Барнаул;250101734;14-09 ДНС Брокер УП ДНС Ритейл Брокер Единый договор;ДНС Брокер УП;;"14-09 ""ДНС, ООО """"ДНС РИТЕЙЛ"""",  Алтайский, край, Бийск, г, Декабристов, ул, дом 14";;СИБИРСКИЙ;БАРНАУЛ;89179204772;Kucenko.p@dns-shop.ru;Куценко Павел;Куценко Павел;89179204772;;;;;;;09.10.2020 14:32:59;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Жучкова А.А.;08.10.2020 9:54:00;Компьютеры и комплектующие, Ноутбуки, Телевизоры/плазменные панели, Телефоны/Гаджеты/Аксессуары;1;2C6BF5566403341D432583FB00265D6E;1-4TFH-35;2201;;;;Брокер;Рыжкова И.А.;Агапова Е.А.;;Руководитель Агентских продаж;Главный специалист;;60496506;60462614;;CN=Inna A Ryzhkova/O=REP;CN=Evgeniya A Agapova/O=REP;;05081020209551848;Бийск;659322;Декабристов;14;;;;1,00;1,00;;09.10.2020 14:32:59;60465617;Kucenko.p@dns-shop.ru;POS, CASH, INST;2200000400000820045;659322, Алтайский край, Бийск г, Декабристов ул, д. 14;край;;;г;;;ул;Алтайский;;;Не предусмотрено типом ТТ;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;NW01005;;;52.4893204;85.1446157;NEAREST_HOUSE;;;ТЦ МАРИЯ-РА ,  центральный вход ,2  этаж, отдел ДНС,кредитный отдел;1
EECB02CB74FCB26143258162001E149B;210101532000004;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Чебоксары;210101532;Тющина Наталья Александровна;;;ИП Тющина Н.А, ( г.Алатырь, ул. Гоголя/Гончарова, д.68);;ВЕРХНЕВОЛЖСКИЙ;ЧЕБОКСАРЫ;89877391141;gloria-baza1@mail.ru;Тющина Наталья Александровна;Тющина Наталья Александровна;89877391141;400000,00;;15,00;;;;27.07.2017 16:45:03;;120,00;Установлена;Установлен;0,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Бадина С.С.;19.07.2017 8:28:00;Стиральные/Посудомоечн. машины, Компьютеры и комплектующие, Пылесосы, Фото/Видеокамеры/Комплектующие, Текстиль и предметы интерьера, Домашние аудио-видео системы, Музыкальные инструменты, Электр./газ. плиты, Холодильники, Тепло/Водо/Газ. Оборудование, Телевизоры/плазменные панели, Игровые приставки, Системы очистки/Кондиционеры, Ноутбуки, Принтеры/Факсы/Копиры/Сканеры, Швейные машинки и оверлоки, Мебель и комплектующие, Сантехника, Телефоны/Гаджеты/Аксессуары, Мелкая бытовая техника, Спутниковые тарелки/антенны;;994C4886B7B83F484325814E0031FB2E;1-4TFH-29;2101;;;;1,2 порядок;;;Бадина С.С.;;;Руководитель партнерских и агентских продаж;;;60439302;;;CN=Svetlana S Badina/O=REP;;Алатырь;429826;Гоголя;68;;;;1,00;1,00;;27.07.2017 16:45:03;60439302;gloria-baza1@mail.ru;POS, CASH, INST, UPSELL;21000022000005000;429826, Чувашская республика Чувашия, Алатырь г, Гоголя ул, д. 68;Чувашия;;;г;;;ул;Чувашская республика;;1;;01.01.0001 8:00:00;01.01.0001 17:00:00;01.01.0001 8:00:00;01.01.0001 15:00:00;01.01.0001 8:00:00;01.01.0001 17:00:00;;Установлен;;;;;;;Центральный рынок, нижние ворота рынка, Магазин Глория;1
EED32B17B3F513894325861C004E7010;2501015020002816;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Оренбург;250101502;ДНС РИТЕЙЛ БРОКЕР ЕДИНЫЙ ДОГОВОР;ДНС БРОКЕР;;"14-09 ""ДНС, ООО """"ДНС РИТЕЙЛ"""", Оренбургская обл, Переволоцкий п, Ленинская ул, 104";;ВЕРХНЕВОЛЖСКИЙ;ОРЕНБУРГ;927 012 07 30;voronina.am@dns-shop.ru;Воронина Анна;Воронина Анна;927 012 07 30;;;;;;;12.11.2020 9:48:44;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Жучкова А.А.;10.11.2020 17:16:00;Компьютеры и комплектующие, Мелкая бытовая техника, Ноутбуки, Принтеры/Факсы/Копиры/Сканеры, Стиральные/Посудомоечн. машины, Стройматериалы/Инструменты, Телевизоры/плазменные панели, Телефоны/Гаджеты/Аксессуары, Холодильники, Электр./газ. плиты;1;C3E8D3230EC4B16B43258240004DB918;1-4TFH-25;5601;;;;Брокер;;;Кузнецова Ю.В.;;;Руководитель партнерских и агентских продаж;;;60471300;;;CN=Yuliya V Kuznetsova/O=REP;0501011202017175648;;461261;Ленинская;104;;;;1,00;1,00;;12.11.2020 9:48:44;60465617;voronina.am@dns-shop.ru;POS, CASH, INST;5604000000100010030;461261, Оренбургская обл, Переволоцкий р-н, Переволоцкий п, Ленинская ул, д. 104;обл;р-н;Переволоцкий;;п;Переволоцкий;ул;Оренбургская;;;Не предусмотрено типом ТТ;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;NW00150;;;51.8754234;54.1978867;STREET;;;магазин ДНС;1
EF22D2942B84B86643258242002722DA;250101501000242;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Нижний Тагил;250101501;ДНС РИТЕЙЛ ЕДИНЫЙ ДОГОВОР;ДНС;;"ДНС ТРЦ ""Россия"", ООО ДНС РИТЕЙЛ"", Нижний Тагил, Вагоностроителей, д. 26 А";;ВОСТОЧНО-УРАЛЬСКИЙ;НИЖНИЙ ТАГИЛ;8 (800) 7707 999;;Кузнецова Ольга;Кузнецова Ольга;8 (800) 7707 999;;;;;;;01.03.2018 14:44:25;;;Установлена;;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Русланов Т.Р.;28.02.2018 10:07:00;Авто аудио-видео системы, Двери/Окна/ПВХ, Домашние аудио-видео системы, Игровые приставки, Компьютеры и комплектующие, Мелкая бытовая техника, Ноутбуки, Принтеры/Факсы/Копиры/Сканеры, Пылесосы, Системы очистки/Кондиционеры, Спутниковые тарелки/антенны, Стиральные/Посудомоечн. машины, Стройматериалы/Инструменты, Телевизоры/плазменные панели, Телефоны/Гаджеты/Аксессуары, Тепло/Водо/Газ. Оборудование, Фото/Видеокамеры/Комплектующие, Холодильники, Электр./газ. плиты;1;4264EAFA5543D04D43258240004C688A;1-4TFH-65;6602;;;;1,2 порядок;Белоусова О.Ю.;Ашихмин С.Д.;;Руководитель Агентских продаж;Главный специалист;;60443701;60471337;;CN=Olga Y Belousova/O=REP;CN=Sergey D Ashikhmin/O=REP;;;Нижний Тагил;622051;Вагоностроителей;26А;;;;;;;01.03.2018 14:44:25;60436398;;POS, CASH, INST, UPSELL;660000230000063;622051, Свердловская обл, Нижний Тагил г, Вагоностроителей пр-кт, д. 26А;обл;;;г;;;пр-кт;Свердловская;770102553000057;1;;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;NW00149;;;;;;;;"КРЦ "" РОССИЯ"", 1 ЭТАЖ";1
EF28911A14CEDC0443258609002EEDE6;2501017340001716;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Сургут;250101734;14-09 ДНС Брокер УП ДНС Ритейл Брокер Единый договор;ДНС Брокер УП;;14-09 ДНС Брокер УП ООО ДНС Ритейл Ханты-Мансийский АО - Югра, Пойковский пгт. 5-й мкр, стр. 10/1;;ВОСТОЧНО-УРАЛЬСКИЙ;СУРГУТ;89147129745;sergienko@dns-shop.ru;Сергиенко Евгений Александрович;Сергиенко Евгений Александрович;89147129745;;;;;;;23.10.2020 14:42:03;;;Установлена;;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Лебедева Е.А.;22.10.2020 11:32:00;Компьютеры и комплектующие, Ноутбуки, Телевизоры/плазменные панели, Телефоны/Гаджеты/Аксессуары;1;2C6BF5566403341D432583FB00265D6E;1-4TFH-79;8601;;;;Брокер;Лукьянова Е.С.;Храмова Л.В.;;Руководитель агентских продаж;Главный специалист;;60498648;10021923;;CN=Ekaterina S Lukyanova/O=REP;CN=Lyubov V Khramova/O=REP;;0052210202011322348;;628331;;10/1;;;;1,00;1,00;;23.10.2020 14:42:03;60479696;sergienko@dns-shop.ru;POS, CASH, INST, UPSELL;8600500001001170012;628331, Ханты-Мансийский Автономный округ - Югра ао, Нефтеюганский р-н, 5-й (пгт Пойковский) мкр, д. 10/1;ао;р-н;Нефтеюганский;;мкр;5-й (пгт Пойковский);;Ханты-Мансийский Автономный округ - Югра;;;Не предусмотрено типом ТТ;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;NW01005;;;60.9965628;71.9025391;SETTLEMENT;;;ТЦ Радуга, 2-й этаж, магазин ДНС;1
EF7D47A643FE760544257D51003BB3DA;770103065000003;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Ставрополь;770103065;ПОИСК НЕСТЕРЕНКО А.А. ЕДИНЫЙ ДОГОВОР;Поиск;;ПОИСК, ИП Нестеренко А.А., г. Невинномысск, ул. Гагарина (район политехнического института);;ЮЖНЫЙ;СТАВРОПОЛЬ;(86-554) 9-53-13;nevin2@tdpoisk.ru;Галкин Андрей Сергеевич;Галкин Андрей Сергеевич;(86-554) 9-53-13;1000000,00;;60,00;;Выделенная линия;Электронная;19.09.2014 12:36:09;;182,09;Установлена;Установлен;1,00;Документы получены;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Колосова И.С.;12.09.2014 13:52:00;Стиральные/Посудомоечн. машины, Спутниковые тарелки/антенны, Телевизоры/плазменные панели, Системы очистки/Кондиционеры, Телефоны/Гаджеты/Аксессуары, Принтеры/Факсы/Копиры/Сканеры, Холодильники, Швейные машинки и оверлоки, Фото/Видеокамеры/Комплектующие, Пылесосы, Электр./газ. плиты, Игровые приставки, Ноутбуки, Музыкальные инструменты, Авто аудио-видео системы, Компьютеры и комплектующие, Мелкая бытовая техника, Домашние аудио-видео системы, Детские товары, Мебель и комплектующие;1;5EF409ADE1DDFE2A44257D51003268E9;1-4TFH-99;2601;;;;1,2 порядок;;;Саркисова М.А.;;;Руководитель партнерских и агентских продаж;;;60497109;;;CN=Marina A Sarkisova/O=REP;;Невинномысск;357100;Гагарина;;;;;1,00;1,00;;28.12.2015 17:14:08;10005825;nevin2@tdpoisk.ru;POS, CASH, INST, UPSELL;26000006000003500;357100, Ставропольский край, Невинномысск г, Гагарина ул;край;;;г;;;ул;Ставропольский;;;;01.01.0001 9:00:00;01.01.0001 20:00:00;01.01.0001 9:00:00;01.01.0001 20:00:00;01.01.0001 9:00:00;01.01.0001 20:00:00;NW00310;Установлен;;;;;;;Рядом с ТЦ Ниагара, напротив центрального рынка.;1
EF845BD119686459442579170023ED52;220101076000001;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Барнаул;220101076;Прытов Владимир Владимирович с. Завьялово;;;"""Бытовая Техника"" с. Завьялово ул. Советская, 125А ИП Прытов В.В.";;СИБИРСКИЙ;БАРНАУЛ;( моб.) 8-960-944-01-50;;Прытов Владимир Владимирович;Прытов Владимир Владимирович;( моб.) 8-960-944-01-50;850000,00;;250,00;;Выделенная линия;Электронная;04.10.2011 10:57:03;;115,30;Установлена;Установлен;1,00;Документы получены;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Дурманов Д.В.;26.09.2011 9:32:00;;;47E9291CEC0F7EE7442579170022EE37;1-4TFH-35;2201;;;;1,2 порядок;Величко О.С.;Полежаев С.В.;;Руководитель Агентских продаж;Главный специалист;;60408893;60398428;;CN=Olga S Velichko/O=REP;CN=Sergey V Polezhaev/O=REP;;;;658620;Советская;125А;;;0,00;1,00;1,00;0,00;04.10.2011 10:57:03;09935517;;POS, CASH, INST, UPSELL;2201200000100170059;658620, Алтайский край, Завьяловский р-н, Завьялово с, Советская ул, д. 125А;край;р-н;Завьяловский;;с;Завьялово;ул;Алтайский;;;;01.01.0001 9:00:00;01.01.0001 17:00:00;01.01.0001 9:00:00;01.01.0001 17:00:00;01.01.0001 9:00:00;01.01.0001 17:00:00;;;;;;;;;3 этажный магазин, напротив Стадиона;1
EF8A6623033ACBE64325878A0022D3C9;770106821000027;;770106821;КБМ РБТ Брокер Единый договор;КБМ РБТ;;14-09 КБМ РБТ г Бийск ул Ильи Мухачева д 200;;СИБИРСКИЙ;БАРНАУЛ;8-800-600-39-00;e.butakovaa@rbt.ru;Бутакова Елена Владимировна;Бутакова Елена Владимировна;8-800-600-39-00;;;;;;;11.11.2021 14:09:48;;;;;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Щербакова М.В.;11.11.2021 9:20:24;Компьютеры и комплектующие;1;5354CD70FA54EA7943258789004743D0;;2201;;;;Брокер;Рыжкова И.А.;Турицына А.П.;;Руководитель Агентских продаж;Главный специалист;;60496506;60498697;;CN=Inna A Ryzhkova/O=REP;CN=Anna P Turitsyna/O=REP;;050911204716144574;Бийск;659335;Ильи Мухачева;200;;;;1,00;1,00;;11.11.2021 14:09:48;60465242;e.butakovaa@rbt.ru;POS, CASH, INST, UPSELL;;659335, Алтайский край, Бийск г, Ильи Мухачева ул, д. 200;край;;;г;;;ул;Алтайский;;;Не предусмотрено типом ТТ;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;NW01131;;;;;;;; ТЦ ВОСКРЕСЕНЬЕ , цокольный этаж, отдел магазина РБТ,кредитный отдел;1
F01D09026BC8852B432580C8002618C8;720300327000001;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Ханты-Мансийск;720300327;Ресурс_Советский_Василиненко;;;Ресурс, ИП Василиненко В.В. г. Советский,мкр.Западный 3а.;;ВОСТОЧНО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;83467530150;resursavto2003@mail.ru;Василиненко Вачеслав Вячеславович;Василиненко Вачеслав Вячеславович;83467530150;200000,00;;;;;;03.03.2017 17:56:29;;37,00;Установлена;;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Баландина Е.В.;15.02.2017 9:56:00;Игровые приставки, Ноутбуки, Авто аудио-видео системы, Компьютеры и комплектующие;;427AF9E71FB9E65F432580C6004B14AA;2-28ED84F;7203;;;;1,2 порядок;;;Белых С.М.;;;Руководитель партнерских и агентских продаж;;;60484793;;;CN=Svetlana M Belykh/O=REP;;Советский;628240;Западный;3;;;;;;;03.03.2017 17:56:29;60436452;resursavto2003@mail.ru;POS, CASH, INST, UPSELL;86008001000020600;628240, Ханты-Мансийский Автономный округ - Югра АО, Советский р-н, Советский г, Западный мкр, д. 3;АО;р-н;Советский;г;;;мкр;Ханты-Мансийский Автономный округ - Югра;;1;;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;;;;;;;;;"магазин ""Ресурс"", 2 этаж";1
F0245C9A0D70AA14432584A3003703CA;220101523000027;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Барнаул;220101523;Алекса г. Барнаул;Три слона;;"Три слона, ООО ""Алекса"", с.Алтайское, Советская, 150";;СИБИРСКИЙ;БАРНАУЛ;+7 385250-13-14;Tre-slona@yandex.ru;Лукичёва Татьяна Александровна;Лукичёва Татьяна Александровна;+7 385250-13-14;;;;;;;05.11.2019 11:41:56;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Ромащенко М.М.;30.10.2019 13:00:00;Мебель и комплектующие;;7C5821096AA3503F44257A9200261E66;1-4TFH-35;2201;;;;1,2 порядок;Рыжкова И.А.;Агапова Е.А.;;Руководитель Агентских продаж;Главный специалист;;60496506;60462614;;CN=Inna A Ryzhkova/O=REP;CN=Evgeniya A Agapova/O=REP;;;;659651;Советская;150;;;;1,00;1,00;;05.11.2019 11:41:56;60467959;Tre-slona@yandex.ru;POS, CASH, INST, UPSELL;2200300000100010133;659651, Алтайский край, Алтайский р-н, Алтайское с, Советская ул, д. 150;край;р-н;Алтайский;;с;Алтайское;ул;Алтайский;;1;;01.01.0001 9:00:00;01.01.0001 18:00:00;01.01.0001 9:00:00;01.01.0001 18:00:00;01.01.0001 9:00:00;01.01.0001 18:00:00;NW00604;;;;;;;;с. Алтайское  магазин ТРИ СЛОНА , 1 этаж, находимся  внутри магазина, кредитный отдел;1
F0304B01F1BBA66D4325869400324265;660103452000135;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Тамбов;660103452;МОБИЛЬНЫЙ ОФИС ЕДИНЫЙ ДОГОВОР;;;NEW mIPos_Тамбов_ул. Мичуринская_48Б(ТЦ_Апельсин);;МОСКОВСКИЙ;ТАМБОВ;2572;A.Slonov@otpbank.ru;Слонов Альберт Русланович;Слонов Альберт Русланович;2572;;;;;;;10.03.2021 15:38:40;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Елагин М.В.;10.03.2021 12:08:00;Услуги;1;F0587FF75A7F1BC64325845F003DB691;1-4TFH-84;6801;;;;IPos;Кузнецов Ю.Д.;Матюнцова И.В.;;Начальник центра;Главный специалист;;1566;60520874;;CN=Yuriy D Kuznetsov/O=REP;CN=Irina V Matyuntsova/O=REP;;;Тамбов;392020;Мичуринская;48Б;;;1,00;1,00;1,00;1,00;10.03.2021 15:38:40;60412338;A.Slonov@otpbank.ru;POS, CASH, INST, UPSELL;68000004000020400;392020, Тамбовская обл, Тамбов г, Мичуринская ул, д. 48Б;обл;;;г;;;ул;Тамбовская;;1;;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;01.01.0001 10:00:00;01.01.0001 19:00:00;;Установлен;;52.738316;41.4347541;NEAREST_HOUSE;;;"ТЦ ""Апельсин"", 2 этаж, справа располагается стойка банка.";1
F05EE76487337EE5432587280042214C;660103452000156;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Ростов-на-Дону;660103452;МОБИЛЬНЫЙ ОФИС ЕДИНЫЙ ДОГОВОР;;;NEW mIPOS_Ростов-на-Дону г, Петренко ул, д. 1_этаж_ТЦ Суворовский;;ЮЖНЫЙ;РОСТОВ-НА-ДОНУ;+79163082351;Aleksandra.A.Dolgareva@otpbank.ru;Долгарева Александра Александровна;Долгарева Александра Александровна;+79163082351;;;;;;;06.08.2021 3:56:19;;;Установлена;Установлен;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Крицкий С.П.;05.08.2021 15:02:00;Услуги;1;F0587FF75A7F1BC64325845F003DB691;1-4TFH-17;6101;;;;IPos;Лихобабенко А.Я.;Попова К.А.;;Руководитель Агентских продаж;Главный специалист;;60489855;60491449;;CN=Anna Y Likhobabenko/O=REP;CN=Kseniya A Popova/O=REP;;;Ростов-на-Дону;344010;Петренко;1;;;;1,00;1,00;1,00;06.08.2021 3:56:19;60491681;Aleksandra.A.Dolgareva@otpbank.ru;POS, CASH, INST, UPSELL;6100000100034280015;344010, Ростовская обл, Ростов-на-Дону г, Петренко ул, д. 1;обл;;;г;;;ул;Ростовская;;1;;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;01.01.0001 9:00:00;01.01.0001 21:00:00;;;;47.32034;39.68712;1;;;ТЦ Суворовский, Стойка банка в зоне банкоматов;1
F061A0003D74CEDC432584CE00285D2A;150100738000001;Кредитно-кассовый офис ОАО «ОТП Банк» в г. Владикавказ;150100738;УЛУБИЕВА САБИНА ЕРМАКОВНА;;;Смарт Плюс, ИП Улубиева С.Е., г. Беслан, ул. Мира 8Б;;ЮЖНЫЙ;ВЛАДИКАВКАЗ;89631790300;ulubievas@gmail.com;Улубиева Сабина Ермаковна;Улубиева Сабина Ермаковна;89631790300;;;;;;;20.12.2019 10:30:41;;;Установлена;;1,00;Зарегистрирована в системе;18.03.2022 8:11:45;17698,00;I;1,2 порядок;;Активна;Карацева Р.Э.;12.12.2019 10:20:00;Телефоны/Гаджеты/Аксессуары;;E2828285E738963D432584CE0024F399;2-2087U04;1501;;;;1,2 порядок;;;Толпарова Э.К.;;;Руководитель партнерских и агентских продаж;;;60501655;;;CN=Elina K Tolparova/O=REP;;Беслан;363029;Мира;8;Б;;;1,00;1,00;;20.12.2019 10:30:41;60445809;ulubievas@gmail.com;POS, CASH, INST, UPSELL;15008001000006400;363029, Северная Осетия - Алания респ, Правобережный р-н, Беслан г, Мира ул, д. 8, кор. Б;респ;р-н;Правобережный;г;;;ул;Северная Осетия - Алания;;1;;01.01.0001 9:00:00;01.01.0001 19:00:00;01.01.0001 9:00:00;01.01.0001 19:00:00;01.01.0001 9:00:00;01.01.0001 19:00:00;;;;43.191377;44.5444072;STREET;;;"ТТ находится напротив магазина ""Магнит"" по ул. Мира около перекрестка с круговым движением , отдельно стоящее двухэтажное здание";1
